Date_SingleModel,Home_SingleModel,Away_SingleModel,ActualWinner_SingleModel,PredictedWinner_SingleModel,ActualSpread_SingleModel,PredictedSpread_SingleModel,SpreadError_SingleModel,Correct_SingleModel,HomePoints_SingleModel,AwayPoints_SingleModel,PredictedHomePoints_SingleModel,PredictedAwayPoints_SingleModel,Date_weekBatchRetrain,Home_weekBatchRetrain,Away_weekBatchRetrain,ActualWinner_weekBatchRetrain,PredictedWinner_weekBatchRetrain,ActualSpread_weekBatchRetrain,PredictedSpread_weekBatchRetrain,SpreadError_weekBatchRetrain,Correct_weekBatchRetrain,HomePoints_weekBatchRetrain,AwayPoints_weekBatchRetrain,PredictedHomePoints_weekBatchRetrain,PredictedAwayPoints_weekBatchRetrain
2024-10-30,Los Angeles Clippers,Portland Trail Blazers,Portland Trail Blazers,Los Angeles Clippers,1.0,2.6,1.6,False,105.0,106.0,105.9,103.3,2024-10-30,Los Angeles Clippers,Portland Trail Blazers,Portland Trail Blazers,Los Angeles Clippers,1.0,4.8,3.8,False,105.0,106.0,113.1,108.3
2024-10-29,Utah Jazz,Sacramento Kings,Sacramento Kings,Sacramento Kings,17.0,17.7,0.6999999999999993,True,96.0,113.0,98.5,116.2,2024-10-29,Utah Jazz,Sacramento Kings,Sacramento Kings,Sacramento Kings,17.0,15.7,1.3000000000000007,True,96.0,113.0,102.5,118.2
2024-10-29,Brooklyn Nets,Denver Nuggets,Denver Nuggets,Denver Nuggets,5.0,4.5,0.5,True,139.0,144.0,131.7,136.2,2024-10-29,Brooklyn Nets,Denver Nuggets,Denver Nuggets,Denver Nuggets,5.0,4.5,0.5,True,139.0,144.0,115.1,119.6
2024-10-29,Minnesota Timberwolves,Dallas Mavericks,Dallas Mavericks,Dallas Mavericks,6.0,4.3,1.7000000000000002,True,114.0,120.0,112.1,116.4,2024-10-29,Minnesota Timberwolves,Dallas Mavericks,Dallas Mavericks,Minnesota Timberwolves,6.0,1.5,4.5,False,114.0,120.0,116.4,114.9
2024-10-29,Golden State Warriors,New Orleans Pelicans,Golden State Warriors,Golden State Warriors,18.0,20.1,2.1000000000000014,True,124.0,106.0,121.5,101.4,2024-10-29,Golden State Warriors,New Orleans Pelicans,Golden State Warriors,Golden State Warriors,18.0,6.0,12.0,True,124.0,106.0,111.7,105.7
2024-10-28,Miami Heat,Detroit Pistons,Miami Heat,Miami Heat,8.0,9.0,1.0,True,106.0,98.0,108.2,99.2,2024-10-28,Miami Heat,Detroit Pistons,Miami Heat,Miami Heat,8.0,2.8,5.2,True,106.0,98.0,109.7,106.9
2024-10-28,Orlando Magic,Indiana Pacers,Orlando Magic,Orlando Magic,4.0,6.7,2.7,True,119.0,115.0,120.4,113.7,2024-10-28,Orlando Magic,Indiana Pacers,Orlando Magic,Orlando Magic,4.0,7.4,3.4000000000000004,True,119.0,115.0,119.4,112.0
2024-10-28,Atlanta Hawks,Washington Wizards,Washington Wizards,Washington Wizards,2.0,6.2,4.2,True,119.0,121.0,116.4,122.6,2024-10-28,Atlanta Hawks,Washington Wizards,Washington Wizards,Washington Wizards,2.0,3.9,1.9,True,119.0,121.0,116.1,119.9
2024-10-28,Boston Celtics,Milwaukee Bucks,Boston Celtics,Boston Celtics,11.0,10.4,0.5999999999999996,True,119.0,108.0,116.2,105.8,2024-10-28,Boston Celtics,Milwaukee Bucks,Boston Celtics,Boston Celtics,11.0,10.4,0.5999999999999996,True,119.0,108.0,113.5,103.1
2024-10-28,Toronto Raptors,Denver Nuggets,Denver Nuggets,Denver Nuggets,2.0,4.9,2.9000000000000004,True,125.0,127.0,124.7,129.6,2024-10-28,Toronto Raptors,Denver Nuggets,Denver Nuggets,Denver Nuggets,2.0,1.8,0.19999999999999996,True,125.0,127.0,112.5,114.2
2024-10-28,Sacramento Kings,Portland Trail Blazers,Sacramento Kings,Sacramento Kings,13.0,13.6,0.5999999999999996,True,111.0,98.0,110.2,96.5,2024-10-28,Sacramento Kings,Portland Trail Blazers,Sacramento Kings,Sacramento Kings,13.0,12.1,0.9000000000000004,True,111.0,98.0,112.2,100.1
2024-10-28,New York Knicks,Cleveland Cavaliers,Cleveland Cavaliers,Cleveland Cavaliers,6.0,4.6,1.4000000000000004,True,104.0,110.0,106.1,110.7,2024-10-28,New York Knicks,Cleveland Cavaliers,Cleveland Cavaliers,Cleveland Cavaliers,6.0,5.8,0.20000000000000018,True,104.0,110.0,108.9,114.8
2024-10-28,San Antonio Spurs,Houston Rockets,Houston Rockets,Houston Rockets,5.0,4.8,0.20000000000000018,True,101.0,106.0,103.0,107.8,2024-10-28,San Antonio Spurs,Houston Rockets,Houston Rockets,San Antonio Spurs,5.0,0.4,4.6,False,101.0,106.0,111.6,111.2
2024-10-28,Memphis Grizzlies,Chicago Bulls,Chicago Bulls,Memphis Grizzlies,3.0,3.7,0.7000000000000002,False,123.0,126.0,125.2,121.4,2024-10-28,Memphis Grizzlies,Chicago Bulls,Chicago Bulls,Chicago Bulls,3.0,9.1,6.1,True,123.0,126.0,115.3,124.4
2024-10-28,Dallas Mavericks,Utah Jazz,Dallas Mavericks,Dallas Mavericks,8.0,5.8,2.2,True,110.0,102.0,107.7,101.8,2024-10-28,Dallas Mavericks,Utah Jazz,Dallas Mavericks,Dallas Mavericks,8.0,7.8,0.20000000000000018,True,110.0,102.0,114.9,107.1
2024-10-28,Phoenix Suns,Los Angeles Lakers,Phoenix Suns,Phoenix Suns,4.0,7.3,3.3,True,109.0,105.0,111.1,103.8,2024-10-28,Phoenix Suns,Los Angeles Lakers,Phoenix Suns,Phoenix Suns,4.0,9.1,5.1,True,109.0,105.0,113.0,103.9
2024-10-27,Portland Trail Blazers,New Orleans Pelicans,Portland Trail Blazers,Portland Trail Blazers,22.0,19.4,2.6000000000000014,True,125.0,103.0,122.9,103.5,,,,,,,,,,,,,
2024-10-27,Indiana Pacers,Philadelphia 76ers,Philadelphia 76ers,Philadelphia 76ers,4.0,1.2,2.8,True,114.0,118.0,114.3,115.5,,,,,,,,,,,,,
2024-10-27,Brooklyn Nets,Milwaukee Bucks,Brooklyn Nets,Brooklyn Nets,13.0,9.1,3.9000000000000004,True,115.0,102.0,113.4,104.3,,,,,,,,,,,,,
2024-10-27,Oklahoma City Thunder,Atlanta Hawks,Oklahoma City Thunder,Oklahoma City Thunder,24.0,21.5,2.5,True,128.0,104.0,125.6,104.1,,,,,,,,,,,,,
2024-10-27,Golden State Warriors,Los Angeles Clippers,Los Angeles Clippers,Los Angeles Clippers,8.0,10.9,2.9000000000000004,True,104.0,112.0,101.6,112.5,,,,,,,,,,,,,
2024-10-26,Denver Nuggets,Los Angeles Clippers,Los Angeles Clippers,Los Angeles Clippers,5.0,6.5,1.5,True,104.0,109.0,105.3,111.8,,,,,,,,,,,,,
2024-10-26,Washington Wizards,Cleveland Cavaliers,Cleveland Cavaliers,Cleveland Cavaliers,19.0,16.3,2.6999999999999993,True,116.0,135.0,119.0,135.2,,,,,,,,,,,,,
2024-10-26,Detroit Pistons,Boston Celtics,Boston Celtics,Boston Celtics,6.0,1.9,4.1,True,118.0,124.0,121.9,123.7,,,,,,,,,,,,,
2024-10-26,Charlotte Hornets,Miami Heat,Miami Heat,Miami Heat,8.0,10.0,2.0,True,106.0,114.0,103.3,113.3,,,,,,,,,,,,,
2024-10-26,Memphis Grizzlies,Orlando Magic,Memphis Grizzlies,Memphis Grizzlies,13.0,14.1,1.0999999999999996,True,124.0,111.0,125.3,111.2,,,,,,,,,,,,,
2024-10-26,Minnesota Timberwolves,Toronto Raptors,Minnesota Timberwolves,Minnesota Timberwolves,11.0,8.3,2.6999999999999993,True,112.0,101.0,109.6,101.3,,,,,,,,,,,,,
2024-10-26,Chicago Bulls,Oklahoma City Thunder,Oklahoma City Thunder,Oklahoma City Thunder,19.0,23.0,4.0,True,95.0,114.0,93.9,116.8,,,,,,,,,,,,,
2024-10-26,San Antonio Spurs,Houston Rockets,San Antonio Spurs,San Antonio Spurs,3.0,6.5,3.5,True,109.0,106.0,112.8,106.3,,,,,,,,,,,,,
2024-10-26,Phoenix Suns,Dallas Mavericks,Phoenix Suns,Phoenix Suns,12.0,10.2,1.8000000000000007,True,114.0,102.0,113.8,103.6,,,,,,,,,,,,,
2024-10-26,Los Angeles Lakers,Sacramento Kings,Los Angeles Lakers,Los Angeles Lakers,4.0,0.4,3.6,True,131.0,127.0,131.3,130.9,,,,,,,,,,,,,
2024-10-25,Houston Rockets,Memphis Grizzlies,Houston Rockets,Houston Rockets,20.0,34.0,14.0,True,128.0,108.0,140.1,106.1,,,,,,,,,,,,,
2024-10-25,Atlanta Hawks,Charlotte Hornets,Atlanta Hawks,Atlanta Hawks,5.0,2.1,2.9,True,125.0,120.0,124.8,122.7,,,,,,,,,,,,,
2024-10-25,Cleveland Cavaliers,Detroit Pistons,Cleveland Cavaliers,Cleveland Cavaliers,12.0,10.7,1.3000000000000007,True,113.0,101.0,113.4,102.7,,,,,,,,,,,,,
2024-10-25,New York Knicks,Indiana Pacers,New York Knicks,New York Knicks,25.0,26.2,1.1999999999999993,True,123.0,98.0,126.6,100.5,,,,,,,,,,,,,
2024-10-25,Toronto Raptors,Philadelphia 76ers,Toronto Raptors,Toronto Raptors,8.0,5.6,2.4000000000000004,True,115.0,107.0,116.7,111.1,,,,,,,,,,,,,
2024-10-25,Milwaukee Bucks,Chicago Bulls,Chicago Bulls,Chicago Bulls,11.0,9.2,1.8000000000000007,True,122.0,133.0,123.3,132.4,,,,,,,,,,,,,
2024-10-25,Utah Jazz,Golden State Warriors,Golden State Warriors,Golden State Warriors,41.0,51.4,10.399999999999999,True,86.0,127.0,80.3,131.7,,,,,,,,,,,,,
2024-10-25,Los Angeles Lakers,Phoenix Suns,Los Angeles Lakers,Los Angeles Lakers,7.0,8.2,1.1999999999999993,True,123.0,116.0,125.4,117.2,,,,,,,,,,,,,
2024-10-25,Portland Trail Blazers,New Orleans Pelicans,New Orleans Pelicans,New Orleans Pelicans,2.0,1.1,0.8999999999999999,True,103.0,105.0,104.1,105.2,,,,,,,,,,,,,
2024-10-25,Orlando Magic,Brooklyn Nets,Orlando Magic,Orlando Magic,15.0,15.0,0.0,True,116.0,101.0,116.7,101.7,,,,,,,,,,,,,
